"","Customer","Geographic indicator","Months with service","Age in years","Marital status","Years at current address","Household income in thousands","Level of education","Years with current employer","Retired","Gender","Number of people in household","Customer category","Toll free service","Equipment rental","Calling card service","Wireless service","Long distance last month","Toll free last month","Equipment last month","Calling card last month","Wireless last month","Long distance over tenure","Toll free over tenure","Equipment over tenure","Calling card over tenure","Wireless over tenure","Multiple lines","Voice mail","Paging service","Internet","Caller ID","Call waiting","Call forwarding","Three way calling","Electronic billing","churn"
"599","ID0599","Zone 2",5,33,"Unmarried",6,39,"Undergraduate",4,"No","Male",3,"Category 4","Yes","Yes","No","No",2.1,19.5,27.45,0,0,5.2,81.15,103.45,0,0,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"600","ID0600","Zone 2",11,19,"Unmarried",0,21,"Completed High School",0,"No","Male",1,"Category 1","No","No","No","No",3.6,0,0,0,0,35.4,0,0,0,0,"No","No","No","No","No","No","No","No","Yes","No"
"601","ID0601","Zone 3",4,32,"Unmarried",2,53,"Graduate",5,"No","Male",1,"Category 1","Yes","Yes","No","No",7,11,26.25,0,0,29.2,56.45,90.75,0,0,"No","No","Yes","No","No","No","No","No","Yes","Yes"
"602","ID0602","Zone 3",17,42,"Unmarried",8,58,"Did Not Complete High School",23,"No","Male",1,"Category 2","No","Yes","No","No",5.05,0,28.65,0,0,85.05,0,523.05,0,0,"Yes","Yes","No","Yes","No","Yes","No","No","No","No"
"603","ID0603","Zone 2",7,27,"Unmarried",3,39,"Undergraduate",2,"No","Male",1,"Category 1","No","No","No","No",3.55,0,0,0,0,19.7,0,0,0,0,"No","No","No","No","No","No","Yes","No","No","No"
"604","ID0604","Zone 1",19,65,"Unmarried",3,108,"Did Not Complete High School",33,"No","Male",3,"Category 3","Yes","No","Yes","No",5.95,21.5,0,11.25,0,117.55,423.6,0,190,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"605","ID0605","Zone 2",32,34,"Married",0,38,"Did Not Complete High School",10,"No","Male",4,"Category 2","No","No","Yes","No",7.35,0,0,19.25,0,217.45,0,0,600,0,"Yes","No","No","No","No","No","No","No","Yes","No"
"606","ID0606","Zone 2",53,51,"Unmarried",31,245,"Graduate",0,"No","Male",1,"Category 2","Yes","No","Yes","No",18.45,28.25,0,11,0,961.75,1535.25,0,570,0,"Yes","No","No","No","No","No","No","Yes","No","No"
"607","ID0607","Zone 1",51,38,"Unmarried",19,51,"Did Not Complete High School",18,"No","Female",1,"Category 3","Yes","No","Yes","No",11.7,26,0,23.25,0,577.1,1267.2,0,1195,0,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"608","ID0608","Zone 1",35,34,"Unmarried",7,78,"Graduate",10,"No","Female",1,"Category 1","No","No","Yes","No",13.9,0,0,4.5,0,556.2,0,0,135,0,"No","No","No","No","No","No","No","No","No","No"
"609","ID0609","Zone 1",3,31,"Married",4,23,"Graduate",4,"No","Male",5,"Category 4","Yes","Yes","Yes","Yes",2.8,16.5,36,37.75,21.7,8.2,74.45,44.4,70,47.9,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"610","ID0610","Zone 1",22,48,"Unmarried",7,88,"Graduate",12,"No","Male",1,"Category 1","No","Yes","No","No",4.5,0,31.85,0,0,92.65,0,646.05,0,0,"No","No","No","Yes","No","No","No","No","No","Yes"
"611","ID0611","Zone 3",17,21,"Married",0,25,"Completed High School",1,"No","Female",3,"Category 3","No","No","No","No",6.1,0,0,0,0,89.6,0,0,0,0,"Yes","No","No","No","Yes","No","Yes","Yes","Yes","No"
"612","ID0612","Zone 2",68,39,"Unmarried",20,73,"Completed High School",16,"No","Female",1,"Category 2","Yes","No","Yes","No",44.95,15.75,0,20,0,3002.2,1089.05,0,1295,0,"Yes","No","No","No","No","No","No","No","No","No"
"613","ID0613","Zone 2",27,41,"Married",7,62,"Graduate",15,"No","Female",2,"Category 3","Yes","No","Yes","No",13.7,16.25,0,6.75,0,371.35,450,0,165,0,"No","No","No","No","Yes","No","No","Yes","No","No"
"614","ID0614","Zone 3",68,52,"Married",8,456,"Undergraduate",30,"No","Female",4,"Category 3","Yes","No","Yes","Yes",22.25,27.5,0,26.75,29.75,1549.95,1782.1,0,1885,2096.55,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"615","ID0615","Zone 3",56,42,"Married",10,24,"Completed High School",5,"No","Male",2,"Category 3","No","No","No","No",33.65,0,0,0,0,1871.2,0,0,0,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"616","ID0616","Zone 3",11,32,"Unmarried",8,23,"Completed High School",0,"No","Female",1,"Category 1","No","Yes","Yes","No",6.2,0,28.4,7.25,0,82.6,0,242.9,95,0,"No","No","No","Yes","No","No","No","No","Yes","No"
"617","ID0617","Zone 3",5,47,"Unmarried",7,46,"Did Not Complete High School",6,"No","Female",1,"Category 1","No","No","Yes","No",2.95,0,0,7.25,0,21.55,0,0,35,0,"No","No","No","No","Yes","No","Yes","No","No","No"
"618","ID0618","Zone 3",16,50,"Unmarried",5,263,"Completed High School",29,"No","Female",3,"Category 3","Yes","Yes","No","Yes",3.75,17,31.95,0,21.9,59.75,253.35,463.25,0,309.05,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","No"
"619","ID0619","Zone 2",59,30,"Unmarried",2,34,"Graduate",2,"No","Female",1,"Category 2","No","Yes","Yes","No",16.7,0,32.25,11.75,0,1020.35,0,1939.15,680,0,"Yes","Yes","No","No","No","No","No","No","No","No"
"620","ID0620","Zone 1",60,64,"Unmarried",14,33,"Completed High School",13,"Yes","Male",1,"Category 4","Yes","No","Yes","Yes",30.75,22.25,0,12.25,47.4,1829.4,1391,0,670,2962.1,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"621","ID0621","Zone 3",55,47,"Unmarried",11,37,"Did Not Complete High School",11,"No","Male",1,"Category 3","Yes","No","Yes","No",14.75,20.25,0,10.75,0,786.2,1170.75,0,570,0,"No","No","No","No","Yes","No","No","Yes","No","No"
"622","ID0622","Zone 1",18,56,"Unmarried",22,296,"Completed High School",25,"No","Male",1,"Category 1","No","No","Yes","No",3.4,0,0,8.25,0,49.7,0,0,160,0,"No","No","No","No","Yes","No","No","No","No","No"
"623","ID0623","Zone 2",16,22,"Unmarried",0,26,"Undergraduate",0,"No","Female",3,"Category 2","No","Yes","No","No",4.1,0,29.35,0,0,64.95,0,514.15,0,0,"Yes","No","No","No","No","No","No","No","Yes","Yes"
"624","ID0624","Zone 1",35,57,"Married",32,47,"Graduate",12,"No","Male",2,"Category 2","No","Yes","Yes","No",7.25,0,33.7,18.75,0,263.55,0,1153.35,630,0,"Yes","No","No","Yes","No","No","No","No","No","No"
"625","ID0625","Zone 3",31,23,"Married",1,31,"Undergraduate",1,"No","Female",2,"Category 4","Yes","Yes","Yes","Yes",16.6,19,58.7,16.5,51.35,520.4,537.4,1712.5,450,1533.9,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"626","ID0626","Zone 2",20,49,"Married",5,264,"Completed High School",29,"No","Female",2,"Category 1","No","No","No","No",9.6,0,0,0,0,159.2,0,0,0,0,"No","No","No","No","No","Yes","No","No","No","No"
"627","ID0627","Zone 2",16,27,"Unmarried",5,41,"Graduate",2,"No","Female",1,"Category 4","Yes","Yes","Yes","Yes",6.9,15.75,42.75,17.25,30.95,100.9,278.5,615.4,255,450.45,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"628","ID0628","Zone 2",69,48,"Married",27,55,"Completed High School",4,"No","Male",2,"Category 3","Yes","Yes","Yes","No",19.6,35.75,34.25,62,0,1411.7,2396.7,2440.55,4125,0,"Yes","No","No","No","No","Yes","Yes","No","No","No"
"629","ID0629","Zone 3",69,66,"Married",31,49,"Completed High School",15,"No","Male",2,"Category 1","Yes","No","Yes","No",23.1,29.25,0,25.5,0,1566.8,2063.45,0,1750,0,"No","No","No","No","No","No","No","No","No","No"
"630","ID0630","Zone 2",27,24,"Married",3,26,"Did Not Complete High School",7,"No","Female",4,"Category 1","No","No","No","No",6.05,0,0,0,0,137.7,0,0,0,0,"No","No","Yes","No","No","No","No","No","No","No"
"631","ID0631","Zone 3",48,39,"Unmarried",20,110,"Graduate",9,"No","Male",1,"Category 3","Yes","No","Yes","Yes",18.05,30.25,0,8.75,30.4,812.65,1472.7,0,475,1503.95,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"632","ID0632","Zone 1",18,52,"Married",20,66,"Did Not Complete High School",19,"No","Female",2,"Category 1","Yes","No","Yes","No",12.8,27.75,0,10.5,0,204.95,520.6,0,170,0,"No","No","No","Yes","No","No","Yes","No","No","No"
"633","ID0633","Zone 2",24,40,"Married",4,39,"Undergraduate",5,"No","Female",2,"Category 3","Yes","No","Yes","Yes",4.05,25.75,0,27.5,22.5,117.05,628.05,0,570,529.1,"No","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"634","ID0634","Zone 2",17,42,"Unmarried",6,31,"Completed High School",2,"No","Male",1,"Category 4","Yes","No","No","Yes",8.25,24.5,0,0,26.4,140.85,404.8,0,0,447.95,"Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No"
"635","ID0635","Zone 2",9,24,"Married",3,26,"Graduate",1,"No","Female",3,"Category 1","No","Yes","No","No",7.65,0,23.25,0,0,75.25,0,169.75,0,0,"No","No","No","No","No","No","Yes","No","No","Yes"
"636","ID0636","Zone 2",15,46,"Unmarried",5,232,"Graduate",15,"No","Female",2,"Category 4","Yes","Yes","Yes","Yes",4.3,23,45.15,22.75,31.3,41.35,357.5,582,305,474.5,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"637","ID0637","Zone 1",62,37,"Married",10,43,"Graduate",1,"No","Female",3,"Category 2","No","Yes","Yes","No",9.2,0,37.2,18.75,0,539.65,0,2302.4,1160,0,"Yes","No","No","No","Yes","No","No","No","No","No"
"638","ID0638","Zone 1",9,41,"Unmarried",12,39,"Graduate",3,"No","Male",1,"Category 1","No","Yes","No","Yes",4.7,0,39.65,0,20.8,26.3,0,318.25,0,135.95,"No","Yes","Yes","Yes","No","No","No","No","Yes","Yes"
"639","ID0639","Zone 2",71,41,"Married",10,73,"Completed High School",23,"No","Female",2,"Category 3","No","No","Yes","No",32.65,0,0,41.75,0,2412.6,0,0,3085,0,"Yes","No","No","No","Yes","Yes","Yes","No","No","No"
"640","ID0640","Zone 2",62,59,"Married",37,74,"Did Not Complete High School",20,"No","Male",2,"Category 3","Yes","No","Yes","No",16.1,36,0,11,0,972,2245.35,0,645,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"641","ID0641","Zone 2",20,38,"Unmarried",19,237,"Graduate",13,"No","Male",1,"Category 4","Yes","Yes","Yes","Yes",6,21.25,34.4,9.75,26.9,164.2,473.4,711.4,215,491.1,"No","No","Yes","Yes","Yes","Yes","Yes","No","No","No"
"642","ID0642","Zone 1",19,33,"Married",11,22,"Did Not Complete High School",3,"No","Male",5,"Category 3","No","No","Yes","No",3.95,0,0,36.25,0,79.6,0,0,685,0,"Yes","No","No","No","Yes","Yes","No","Yes","No","No"
"643","ID0643","Zone 2",49,61,"Married",28,21,"Did Not Complete High School",8,"No","Male",2,"Category 3","Yes","No","Yes","No",15.85,24.75,0,8.75,0,757.4,1228.85,0,395,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"644","ID0644","Zone 3",3,64,"Unmarried",3,9,"Completed High School",6,"Yes","Male",1,"Category 1","No","No","No","No",4.95,0,0,0,0,14.8,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"645","ID0645","Zone 1",33,36,"Unmarried",2,41,"Doctorate",10,"No","Male",1,"Category 1","No","Yes","No","Yes",4.15,0,39.1,0,27.05,93.25,0,1225.35,0,841.95,"No","Yes","No","Yes","No","No","No","No","Yes","Yes"
"646","ID0646","Zone 2",38,44,"Unmarried",1,50,"Graduate",7,"No","Female",1,"Category 2","No","Yes","Yes","No",7.15,0,24.6,10,0,277.5,0,891.8,355,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"647","ID0647","Zone 3",42,48,"Married",14,27,"Undergraduate",5,"No","Female",3,"Category 4","Yes","Yes","Yes","Yes",16.5,36,54.2,22.75,28.4,692.2,1540.15,2100.25,910,1199.95,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No"
"648","ID0648","Zone 1",11,26,"Unmarried",2,53,"Undergraduate",3,"No","Male",1,"Category 4","Yes","Yes","Yes","Yes",4.15,21.5,43.7,11.75,38.8,34.7,188.35,431.3,110,415.8,"Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes"
"649","ID0649","Zone 3",27,28,"Married",0,58,"Undergraduate",0,"No","Male",2,"Category 3","Yes","No","No","No",5.8,22.5,0,0,0,163.65,566.15,0,0,0,"No","No","No","No","Yes","Yes","No","Yes","No","No"
"650","ID0650","Zone 3",23,50,"Unmarried",1,151,"Graduate",8,"No","Female",1,"Category 1","Yes","No","No","No",8.25,21.75,0,0,0,186.5,438.4,0,0,0,"No","No","No","No","Yes","No","No","No","No","No"
"651","ID0651","Zone 2",4,38,"Married",13,54,"Completed High School",4,"No","Male",2,"Category 3","Yes","No","Yes","Yes",4.75,26.25,0,48.5,24.45,21.75,115,0,140,50.45,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"652","ID0652","Zone 3",36,42,"Unmarried",5,31,"Did Not Complete High School",4,"No","Female",1,"Category 1","No","No","No","No",10.05,0,0,0,0,373.75,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"653","ID0653","Zone 2",37,42,"Unmarried",10,115,"Did Not Complete High School",22,"No","Female",1,"Category 3","No","No","Yes","No",15.1,0,0,18.5,0,494.45,0,0,665,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"654","ID0654","Zone 3",24,58,"Married",30,24,"Did Not Complete High School",5,"No","Male",2,"Category 1","Yes","No","No","No",7.65,16,0,0,0,177.4,420.65,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"655","ID0655","Zone 3",4,24,"Unmarried",1,17,"Completed High School",2,"No","Male",3,"Category 1","No","No","No","No",3.2,0,0,0,0,9.9,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"656","ID0656","Zone 3",54,33,"Unmarried",5,47,"Completed High School",13,"No","Female",2,"Category 3","Yes","No","Yes","No",13.9,32,0,20.25,0,732.2,1671.9,0,1125,0,"No","No","No","No","Yes","Yes","No","Yes","No","No"
"657","ID0657","Zone 3",7,49,"Unmarried",8,36,"Did Not Complete High School",0,"No","Female",1,"Category 3","Yes","No","Yes","No",8.85,19.5,0,53.25,0,77,123.3,0,325,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"658","ID0658","Zone 1",10,28,"Unmarried",9,75,"Graduate",1,"No","Male",1,"Category 4","Yes","Yes","Yes","Yes",6.2,27.5,42.4,40,36.3,45.95,225.85,373.15,340,290.65,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"659","ID0659","Zone 3",24,35,"Married",10,41,"Doctorate",6,"No","Female",2,"Category 2","No","Yes","No","No",3.3,0,30.3,0,0,88.65,0,711.2,0,0,"Yes","No","No","Yes","No","No","No","No","Yes","Yes"
"660","ID0660","Zone 3",12,31,"Unmarried",8,18,"Graduate",4,"No","Male",1,"Category 1","No","Yes","No","No",3.7,0,24.3,0,0,48.55,0,243.4,0,0,"No","No","No","Yes","No","No","No","No","Yes","Yes"
"661","ID0661","Zone 2",45,54,"Unmarried",25,171,"Undergraduate",33,"No","Female",1,"Category 3","Yes","No","Yes","No",9.05,18.5,0,8.75,0,385.2,845.65,0,365,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"662","ID0662","Zone 3",59,55,"Married",29,42,"Undergraduate",21,"No","Female",2,"Category 2","No","No","Yes","No",8.95,0,0,15.25,0,492.35,0,0,855,0,"Yes","No","No","No","No","No","No","No","No","No"
"663","ID0663","Zone 1",3,21,"Married",1,36,"Undergraduate",0,"No","Female",4,"Category 1","No","No","No","No",3.2,0,0,0,0,13.55,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"664","ID0664","Zone 3",8,35,"Unmarried",6,31,"Doctorate",7,"No","Male",1,"Category 4","Yes","Yes","No","Yes",4.4,17.25,35.65,0,42.05,34.65,155.15,237.8,0,288.25,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"665","ID0665","Zone 1",16,59,"Unmarried",5,207,"Completed High School",37,"No","Female",2,"Category 4","Yes","No","Yes","No",7.45,15.5,0,11.75,0,112.8,280.85,0,150,0,"No","No","Yes","No","No","Yes","Yes","Yes","Yes","No"
"666","ID0666","Zone 3",32,33,"Unmarried",1,38,"Did Not Complete High School",12,"No","Female",1,"Category 1","No","No","Yes","No",7.3,0,0,33.75,0,231.45,0,0,1050,0,"No","No","No","No","No","No","No","No","No","No"
"667","ID0667","Zone 1",8,49,"Unmarried",14,134,"Graduate",9,"No","Female",1,"Category 4","Yes","Yes","Yes","Yes",3,30.5,59.3,23.5,60.3,36.2,226.3,459.15,155,444.65,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"668","ID0668","Zone 1",9,28,"Married",8,28,"Undergraduate",4,"No","Male",3,"Category 2","No","Yes","No","No",4.5,0,28.5,0,0,36.45,0,230.3,0,0,"Yes","No","No","Yes","No","No","No","Yes","Yes","Yes"
"669","ID0669","Zone 2",12,19,"Married",0,15,"Completed High School",0,"No","Female",4,"Category 2","No","Yes","No","No",5.85,0,22.15,0,0,102.45,0,274.7,0,0,"Yes","No","No","No","No","No","No","No","No","Yes"
"670","ID0670","Zone 2",24,43,"Married",15,48,"Graduate",4,"No","Male",6,"Category 4","Yes","Yes","Yes","Yes",14.4,25.75,37.2,57.75,36.95,339.55,591.2,870.05,1415,901.6,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"671","ID0671","Zone 3",72,75,"Unmarried",48,14,"Completed High School",6,"Yes","Female",1,"Category 2","No","No","Yes","No",37.3,0,0,109.25,0,2686.25,0,0,7515,0,"Yes","No","No","No","No","No","No","No","No","No"
"672","ID0672","Zone 3",58,61,"Unmarried",42,101,"Graduate",18,"No","Female",1,"Category 2","No","No","Yes","No",16.35,0,0,17,0,956.85,0,0,925,0,"Yes","No","No","Yes","No","No","No","No","No","No"
"673","ID0673","Zone 1",70,44,"Married",24,87,"Completed High School",18,"No","Male",3,"Category 3","Yes","No","Yes","No",18.9,47.5,0,25,0,1399.3,3310.4,0,1735,0,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"674","ID0674","Zone 3",9,25,"Unmarried",3,27,"Did Not Complete High School",4,"No","Female",1,"Category 1","No","No","No","No",12.2,0,0,0,0,121.75,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"675","ID0675","Zone 1",49,25,"Unmarried",1,27,"Doctorate",0,"No","Female",1,"Category 2","No","Yes","Yes","Yes",9.9,0,43.15,5.5,26.9,496.95,0,2054.95,270,1252.85,"Yes","Yes","Yes","Yes","No","No","No","No","Yes","No"
"676","ID0676","Zone 3",52,54,"Unmarried",7,59,"Undergraduate",22,"No","Male",1,"Category 3","Yes","No","Yes","Yes",15.25,32.5,0,21.75,39.3,800.25,1644.05,0,1055,1991.75,"Yes","No","No","No","Yes","Yes","No","Yes","No","No"
"677","ID0677","Zone 1",10,42,"Married",10,294,"Graduate",9,"No","Female",6,"Category 4","Yes","Yes","Yes","Yes",4.85,27.5,44.35,23.5,36.85,32.75,285.35,427.75,185,330.55,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"678","ID0678","Zone 1",14,52,"Married",2,44,"Undergraduate",5,"No","Male",2,"Category 3","No","No","Yes","Yes",4.85,0,0,14.25,14.9,68.95,0,0,185,212.25,"No","Yes","No","No","Yes","Yes","No","No","No","No"
"679","ID0679","Zone 1",19,27,"Married",3,35,"Completed High School",4,"No","Male",6,"Category 4","Yes","No","Yes","No",5.4,20.5,0,23,0,116.2,398.15,0,415,0,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No"
"680","ID0680","Zone 3",12,36,"Married",4,205,"Graduate",10,"No","Female",4,"Category 2","No","Yes","No","Yes",5.95,0,38.3,0,32,53.75,0,433.05,0,397.3,"Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes"
"681","ID0681","Zone 1",65,59,"Unmarried",27,732,"Undergraduate",31,"No","Female",1,"Category 2","No","No","Yes","No",10.15,0,0,13.25,0,600.5,0,0,820,0,"Yes","Yes","No","No","No","No","Yes","Yes","Yes","No"
"682","ID0682","Zone 1",67,40,"Married",14,59,"Undergraduate",11,"No","Male",2,"Category 3","Yes","No","Yes","No",27,30,0,19.75,0,1722.5,1959.95,0,1245,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"683","ID0683","Zone 2",29,24,"Married",3,23,"Did Not Complete High School",7,"No","Male",2,"Category 3","Yes","No","Yes","No",10.2,32.25,0,17.5,0,319.65,885.15,0,500,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"684","ID0684","Zone 3",55,46,"Unmarried",8,87,"Completed High School",19,"No","Female",1,"Category 1","No","Yes","Yes","No",17.9,0,28,15.25,0,982.9,0,1449.6,785,0,"No","No","No","Yes","No","No","Yes","Yes","Yes","No"
"685","ID0685","Zone 3",71,67,"Married",25,110,"Did Not Complete High School",23,"No","Female",2,"Category 3","Yes","No","Yes","No",33.85,21.75,0,18.25,0,2255.65,1487.7,0,1175,0,"No","No","No","No","No","Yes","Yes","Yes","No","No"
"686","ID0686","Zone 3",5,44,"Married",2,83,"Undergraduate",14,"No","Female",3,"Category 3","Yes","No","Yes","Yes",4,26.25,0,20.25,21.95,32,131.95,0,50,80.35,"No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No"
"687","ID0687","Zone 3",60,58,"Unmarried",0,63,"Graduate",21,"No","Female",3,"Category 2","Yes","Yes","Yes","No",16.35,28,23.85,13.25,0,1012.55,1581.7,1395.1,805,0,"Yes","No","No","No","No","No","No","No","Yes","No"
"688","ID0688","Zone 2",10,40,"Unmarried",6,22,"Undergraduate",6,"No","Female",1,"Category 1","No","No","No","No",5.05,0,0,0,0,59.95,0,0,0,0,"No","No","No","Yes","No","No","No","No","No","No"
"689","ID0689","Zone 3",52,64,"Unmarried",44,43,"Undergraduate",7,"No","Male",1,"Category 4","Yes","Yes","Yes","Yes",12.85,28.5,48.75,24,37.15,647.95,1542.25,2570.65,1210,1846.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No"
"690","ID0690","Zone 2",61,43,"Married",22,35,"Completed High School",11,"No","Male",3,"Category 2","Yes","No","Yes","No",21.05,15.5,0,17.25,0,1264,933.8,0,1065,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"691","ID0691","Zone 1",61,29,"Married",5,48,"Completed High School",11,"No","Male",4,"Category 2","No","No","Yes","No",17.55,0,0,37,0,1035.95,0,0,2165,0,"Yes","No","No","No","No","No","No","Yes","No","No"
"692","ID0692","Zone 2",67,47,"Married",19,69,"Undergraduate",12,"No","Male",3,"Category 3","Yes","No","Yes","No",49.35,27,0,10.25,0,3235.55,1838.2,0,690,0,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"693","ID0693","Zone 3",41,42,"Married",12,26,"Graduate",5,"No","Male",4,"Category 2","No","No","No","No",10.95,0,0,0,0,482.4,0,0,0,0,"Yes","No","No","Yes","No","No","Yes","No","No","No"
"694","ID0694","Zone 1",30,28,"Unmarried",1,20,"Did Not Complete High School",8,"No","Female",1,"Category 1","No","No","No","No",12.4,0,0,0,0,369.45,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"695","ID0695","Zone 1",24,46,"Unmarried",12,43,"Completed High School",6,"No","Male",1,"Category 4","Yes","No","Yes","Yes",12.05,48.25,0,33,28.15,307.75,1079.05,0,820,662.2,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"696","ID0696","Zone 1",72,75,"Unmarried",37,33,"Did Not Complete High School",44,"Yes","Female",1,"Category 2","Yes","No","Yes","No",49.3,31.75,0,26,0,3417.4,2254.15,0,1835,0,"Yes","No","No","No","No","No","No","Yes","No","No"
"697","ID0697","Zone 2",17,35,"Unmarried",7,66,"Completed High School",11,"No","Male",1,"Category 4","No","Yes","Yes","Yes",5.15,0,29.15,11.25,28.05,79.05,0,501.05,155,484.2,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes"
"698","ID0698","Zone 2",65,72,"Unmarried",46,12,"Completed High School",0,"Yes","Male",1,"Category 3","No","No","Yes","No",29.6,0,0,18,0,1872.8,0,0,1160,0,"Yes","No","No","No","No","Yes","Yes","Yes","No","No"
